season,week,celebrity_name,audience_share,audience_share_raw
8,2,Ty Murray,0.08404912923363278,0.08404912923227568
8,2,Lawrence Taylor,0.08324803989324947,0.08324803989190531
8,2,Denise Richards,0.08216962621799831,0.08216962621667155
8,2,David Alan Grier,0.08187024574296971,0.08187024574164779
8,2,Holly Madison,0.08105566492574641,0.08105566492443764
8,2,Steve-O,0.07942938463393877,0.07942938463265625
8,2,Lil' Kim,0.07844201171944393,0.07844201171817736
8,2,Shawn Johnson,0.07466842681372404,0.07466842681251841
8,2,Belinda Carlisle,0.07310197018148525,0.0731019701803049
8,2,Melissa Rycroft,0.06712125700228427,0.0671212570012005
8,2,Steve Wozniak,0.06605302379263969,0.06605302379157317
8,2,Gilles Marini,0.06334767209656439,0.06334767209554154
8,3,Holly Madison,0.09188546501332887,0.09188546501166905
8,3,Denise Richards,0.09093685793317863,0.09093685793153596
8,3,Ty Murray,0.0903292476404886,0.0903292476388569
8,3,Chuck Wicks,0.09027211758414076,0.0902721175825101
8,3,Lawrence Taylor,0.09004653627139715,0.09004653626977056
8,3,Lil' Kim,0.0861458702962623,0.08614587029470618
8,3,David Alan Grier,0.07853844604890191,0.0785384460474832
8,3,Gilles Marini,0.07827185454809168,0.07827185454667779
8,3,Melissa Rycroft,0.07827185454809168,0.07827185454667779
8,3,Shawn Johnson,0.07827185454809168,0.07827185454667779
8,3,Steve Wozniak,0.07450652534129897,0.07450652533995308
8,3,Steve-O,0.07252337022672793,0.07252337022541788
8,4,Lawrence Taylor,0.10458468137311289,0.10458468137101774
8,4,Chuck Wicks,0.10377594211044042,0.10377594210836148
8,4,Shawn Johnson,0.10115841245831741,0.10115841245629091
8,4,Ty Murray,0.10115841245831741,0.10115841245629091
8,4,Holly Madison,0.09543978141691271,0.09543978141500077
8,4,David Alan Grier,0.09527427916931577,0.09527427916740715
8,4,Lil' Kim,0.09289394964823791,0.09289394964637697
8,4,Melissa Rycroft,0.08462948683815841,0.08462948683646303
8,4,Gilles Marini,0.08049725543311866,0.08049725543150606
8,4,Steve-O,0.07462165212584701,0.07462165212435212
8,4,Steve Wozniak,0.0659661469682214,0.0659661469668999
8,5,Shawn Johnson,0.12582555482975452,0.125825554826613
8,5,Melissa Rycroft,0.12459328832695898,0.12459328832384825
8,5,Lil' Kim,0.12451384263482383,0.12451384263171508
8,5,Chuck Wicks,0.12058243271036503,0.12058243270735444
8,5,Gilles Marini,0.11633496681599077,0.11633496681308622
8,5,David Alan Grier,0.1101764150601412,0.11017641505739041
8,5,Ty Murray,0.10507657693590482,0.10507657693328136
8,5,Lawrence Taylor,0.10173167049114337,0.10173167048860342
8,5,Steve-O,0.07116525219491754,0.07116525219314075
8,6,Lil' Kim,0.14629746648662265,0.14629746648235867
8,6,Shawn Johnson,0.14472787985931793,0.1447278798550997
8,6,Gilles Marini,0.14112253668792332,0.14112253668381017
8,6,Chuck Wicks,0.13603033162389555,0.1360303316199308
8,6,Melissa Rycroft,0.1337165402112202,0.1337165402073229
8,6,Lawrence Taylor,0.11348821679282704,0.11348821678951931
8,6,Ty Murray,0.10671943154740478,0.10671943154429434
8,6,Steve-O,0.07789759679078852,0.07789759678851811
8,7,Shawn Johnson,0.1646456334821017,0.16464563347671132
8,7,Melissa Rycroft,0.16146215742039965,0.1614621574151135
8,7,Lil' Kim,0.15935481236584095,0.1593548123606238
8,7,Gilles Marini,0.15453538326304445,0.15453538325798508
8,7,Chuck Wicks,0.14438474034636542,0.14438474034163837
8,7,Lawrence Taylor,0.1091283664494469,0.10912836644587412
8,7,Ty Murray,0.10648890667280088,0.10648890666931451
8,8,Shawn Johnson,0.19051867872256062,0.19051867871481845
8,8,Lil' Kim,0.18807927967358676,0.18807927966594373
8,8,Gilles Marini,0.18520095782270715,0.1852009578151811
8,8,Melissa Rycroft,0.165518285227696,0.16551828522096979
8,8,Chuck Wicks,0.14783007248854235,0.14783007248253494
8,8,Ty Murray,0.12285272606490708,0.12285272605991468
8,9,Gilles Marini,0.23187496844554692,0.23187496843403288
8,9,Shawn Johnson,0.22788901526168343,0.2278890152503673
8,9,Lil' Kim,0.2063415259825116,0.20634152597226543
8,9,Melissa Rycroft,0.20184767690028818,0.20184767689026517
8,9,Ty Murray,0.1320468134099699,0.13204681340341295
8,10,Shawn Johnson,0.29578509280770743,0.2957850927888371
8,10,Gilles Marini,0.2944849797971746,0.2944849797783872
8,10,Melissa Rycroft,0.26721051742228863,0.26721051740524127
8,10,Ty Murray,0.14251940997282941,0.14251940996373705
8,11,Gilles Marini,0.4043499293033401,0.40434992921548046
8,11,Shawn Johnson,0.4020434126847185,0.40204341259736004
8,11,Melissa Rycroft,0.19360665801194146,0.19360665796987342
9,1,Chuck Liddell,0.07337255065541826,0.07337255065448166
9,1,Debi Mazar,0.07337255065541826,0.07337255065448166
9,1,Kathy Ireland,0.0714342608066458,0.07143426080573395
9,1,Tom DeLay,0.0714342608066458,0.07143426080573395
9,1,Melissa Joan Hart,0.07089589442791643,0.07089589442701144
9,1,Ashley Hamiliton,0.06417331101379711,0.06417331101297793
9,1,Macy Gray,0.06417331101379711,0.06417331101297793
9,1,Michael Irvin,0.06383143685550073,0.06383143685468592
9,1,Louie Vito,0.06361125079217317,0.06361125079136117
9,1,Natalie Coughlin,0.06361125079217317,0.06361125079136117
9,1,Mark Dacascos,0.058685123004415786,0.05868512300366667
9,1,Donny Osmond,0.05622181280414771,0.05622181280343004
9,1,Kelly Osbourne,0.053758995216658396,0.05375899521597216
9,1,Mya,0.05375874891026902,0.05375874890958279
9,1,Aaron Carter,0.05129568501639032,0.05129568501573553
9,1,Joanna Krupa,0.046369557228632945,0.046369557228041036
9,2,Debi Mazar,0.08289549072069573,0.08289549071942523
9,2,Joanna Krupa,0.08063683972412719,0.0806368397228913
9,2,Kelly Osbourne,0.07903598199716594,0.07903598199595459
9,2,Michael Irvin,0.07831016111258779,0.07831016111138757
9,2,Mark Dacascos,0.07656443109123841,0.07656443109006494
9,2,Natalie Coughlin,0.07628303175166448,0.07628303175049533
9,2,Louie Vito,0.07381628989046608,0.07381628988933474
9,2,Chuck Liddell,0.0728032543990281,0.07280325439791228
9,2,Donny Osmond,0.07163367533370564,0.07163367533260774
9,2,Melissa Joan Hart,0.06785083775989974,0.06785083775885982
9,2,Aaron Carter,0.06483095424516831,0.06483095424417468
9,2,Mya,0.06483095424516831,0.06483095424417468
9,2,Kathy Ireland,0.055254048864542125,0.055254048863695275
9,2,Tom DeLay,0.055254048864542125,0.055254048863695275
9,3,Aaron Carter,0.08719596994146593,0.08719596994001387
9,3,Louie Vito,0.08360032018917156,0.08360032018777937
9,3,Kelly Osbourne,0.08309079658303291,0.08309079658164921
9,3,Mark Dacascos,0.0825134326664344,0.08251343266506032
9,3,Debi Mazar,0.08193604869849255,0.08193604869712807
9,3,Joanna Krupa,0.08125446707112577,0.08125446706977264
9,3,Donny Osmond,0.07966512752171172,0.07966512752038506
9,3,Melissa Joan Hart,0.07594008072519717,0.07594008072393255
9,3,Michael Irvin,0.07502854496138672,0.07502854496013728
9,3,Chuck Liddell,0.07223106875329907,0.07223106875209621
9,3,Natalie Coughlin,0.06962656009419245,0.06962656009303296
9,3,Mya,0.06575059110188135,0.0657505911007864
9,3,Tom DeLay,0.06216699169260854,0.062166991691573276
9,4,Aaron Carter,0.09991313640336767,0.09991313640137729
9,4,Natalie Coughlin,0.09780136549214678,0.09780136549019848
9,4,Kelly Osbourne,0.09715096411777874,0.09715096411584338
9,4,Mark Dacascos,0.09601042799571836,0.09601042799380573
9,4,Joanna Krupa,0.09590246045154052,0.09590246044963004
9,4,Donny Osmond,0.09273487314134636,0.09273487313949898
9,4,Louie Vito,0.08823372405842327,0.08823372405666556
9,4,Melissa Joan Hart,0.08763799764146193,0.0876379976397161
9,4,Mya,0.08763799764146193,0.0876379976397161
9,4,Chuck Liddell,0.07940544946342055,0.07940544946183871
9,4,Michael Irvin,0.07757160359333393,0.07757160359178862
9,5,Melissa Joan Hart,0.11277430854618394,0.11277430854368235
9,5,Mark Dacascos,0.1089087472882925,0.10890874728587667
9,5,Joanna Krupa,0.10828832548515904,0.10828832548275698
9,5,Aaron Carter,0.10711551876602168,0.10711551876364563
9,5,Donny Osmond,0.10611623607059115,0.10611623606823727
9,5,Mya,0.10525120258516588,0.10525120258283117
9,5,Natalie Coughlin,0.10500662859520225,0.10500662859287298
9,5,Kelly Osbourne,0.1037118120567188,0.10371181205441825
9,5,Louie Vito,0.08147730318578905,0.0814773031839817
9,5,Michael Irvin,0.06134991742087573,0.06134991741951486
9,6,Mark Dacascos,0.12535652141574066,0.12535652141267456
9,6,Kelly Osbourne,0.12456755793925839,0.12456755793621159
9,6,Donny Osmond,0.12169181399236247,0.12169181398938601
9,6,Aaron Carter,0.12151112348927062,0.12151112348629858
9,6,Mya,0.12151035425583866,0.12151035425286663
9,6,Melissa Joan Hart,0.1198715870086158,0.11987158700568387
9,6,Joanna Krupa,0.10997223739284866,0.10997223739015885
9,6,Louie Vito,0.0826924976528324,0.08269249765080983
9,6,Michael Irvin,0.07282630685323238,0.07282630685145113
9,7,Mya,0.16070455228085845,0.16070455227528857
9,7,Aaron Carter,0.1600266338294151,0.1600266338238687
9,7,Donny Osmond,0.1599474893872846,0.15994748938174094
9,7,Joanna Krupa,0.15913142835843394,0.15913142835291857
9,7,Kelly Osbourne,0.15558651051914046,0.15558651051374797
9,7,Mark Dacascos,0.13942349138938126,0.13942349138454896
9,7,Michael Irvin,0.0651798942354862,0.06517989423322712
9,8,Kelly Osbourne,0.21132073720372077,0.21132073719327157
9,8,Joanna Krupa,0.2092794965616105,0.2092794965512622
9,8,Mya,0.2057192011285052,0.20571920111833297
9,8,Donny Osmond,0.18685881851679104,0.1868588185075514
9,8,Aaron Carter,0.1868217465893725,0.1868217465801347
9,9,Mya,0.267055696825557,0.267055696809627
9,9,Joanna Krupa,0.26357507667613733,0.26357507666041496
9,9,Kelly Osbourne,0.252348857455415,0.2523488574403623
9,9,Donny Osmond,0.2170203690428907,0.21702036902994534
9,10,Mya,0.4446631368355626,0.44466313674027563
9,10,Kelly Osbourne,0.28423930220103943,0.28423930214012977
9,10,Donny Osmond,0.27109756096339804,0.2710975609053045
10,1,Niecy Nash,0.10086130146192489,0.10086130145996826
10,1,Pamela Anderson,0.09829539956391424,0.09829539956200739
10,1,Jake Pavelka,0.09615817685972641,0.09615817685786103
10,1,Erin Andrews,0.09497053544056046,0.09497053543871811
10,1,Chad Ochocinco,0.0935943254688443,0.09359432546702866
10,1,Shannen Doherty,0.0935943254688443,0.09359432546702866
10,1,Evan Lysacek,0.08872602157330255,0.08872602157158134
10,1,Kate Gosselin,0.08673835703256924,0.08673835703088659
10,1,Buzz Aldrin,0.08582088371809181,0.08582088371642696
10,1,Aiden Turner,0.0820840298295309,0.08208402982793854
10,1,Nicole Scherzinger,0.07915664358269088,0.0791566435811553
10,2,Jake Pavelka,0.10327182888329443,0.10327182888124674
10,2,Pamela Anderson,0.10189133320476888,0.10189133320274855
10,2,Erin Andrews,0.09827988411383776,0.09827988411188904
10,2,Chad Ochocinco,0.09637130818284413,0.09637130818093326
10,2,Shannen Doherty,0.09593119713824326,0.09593119713634111
10,2,Evan Lysacek,0.09373442956829516,0.09373442956643656
10,2,Niecy Nash,0.09146821924403126,0.0914682192422176
10,2,Aiden Turner,0.08777251689190284,0.08777251689016247
10,2,Kate Gosselin,0.0781907613287792,0.07819076132722881
10,2,Buzz Aldrin,0.0775359100578784,0.077535910056341
10,2,Nicole Scherzinger,0.07555261138612474,0.07555261138462666
10,3,Nicole Scherzinger,0.11366355498969147,0.1136635549871677
10,3,Erin Andrews,0.11318442067192849,0.11318442066941535
10,3,Jake Pavelka,0.10741846018936278,0.10741846018697768
10,3,Pamela Anderson,0.10621146642179641,0.1062114664194381
10,3,Niecy Nash,0.1051559069913837,0.10515590698904884
10,3,Evan Lysacek,0.0988852298662179,0.09888522986402226
10,3,Aiden Turner,0.09795764229358453,0.09795764229140949
10,3,Chad Ochocinco,0.09764755346056794,0.09764755345839979
10,3,Buzz Aldrin,0.08253967382161144,0.08253967381977874
10,3,Kate Gosselin,0.07733609129385531,0.07733609129213814
10,4,Erin Andrews,0.12329768133540453,0.12329768133227818
10,4,Jake Pavelka,0.12146896260967965,0.12146896260659969
10,4,Pamela Anderson,0.12021156542629208,0.12021156542324399
10,4,Evan Lysacek,0.11878660336277551,0.11878660335976354
10,4,Nicole Scherzinger,0.11587063181382716,0.11587063181088914
10,4,Chad Ochocinco,0.11452878289878796,0.11452878289588396
10,4,Niecy Nash,0.11377658261365639,0.11377658261077146
10,4,Aiden Turner,0.09704413011566443,0.09704413011320377
10,4,Kate Gosselin,0.07501505982391238,0.07501505982201029
10,5,Pamela Anderson,0.14087252234786074,0.1408725223438067
10,5,Erin Andrews,0.14043490371465275,0.1404349037106113
10,5,Jake Pavelka,0.1381501149351958,0.1381501149312201
10,5,Evan Lysacek,0.1315048834197138,0.13150488341592934
10,5,Niecy Nash,0.1272473270783838,0.12724732707472186
10,5,Nicole Scherzinger,0.12593037379521127,0.12593037379158722
10,5,Chad Ochocinco,0.12258988850214968,0.12258988849862178
10,5,Kate Gosselin,0.07326998620683219,0.07326998620472361
10,6,Evan Lysacek,0.1607837656624424,0.16078376565751434
10,6,Pamela Anderson,0.15435152585328055,0.15435152584854964
10,6,Erin Andrews,0.14860595936623527,0.14860595936168047
10,6,Nicole Scherzinger,0.13903702779536237,0.13903702779110086
10,6,Jake Pavelka,0.13716912290207325,0.13716912289786898
10,6,Chad Ochocinco,0.13516391068060107,0.13516391067645828
10,6,Niecy Nash,0.12488868774000511,0.12488868773617724
10,7,Evan Lysacek,0.19685369762449956,0.19685369761629312
10,7,Nicole Scherzinger,0.17535581843605766,0.17535581842874742
10,7,Erin Andrews,0.16952759857660823,0.16952759856954097
10,7,Chad Ochocinco,0.16747879858480333,0.16747879857782147
10,7,Pamela Anderson,0.16716804977565133,0.16716804976868244
10,7,Niecy Nash,0.12361603700238001,0.1236160369972267
10,8,Evan Lysacek,0.23997778280661494,0.23997778279418588
10,8,Erin Andrews,0.2198682253605907,0.21986822534920317
10,8,Nicole Scherzinger,0.21748037162955333,0.21748037161828945
10,8,Chad Ochocinco,0.1841866946418073,0.1841866946322678
10,8,Niecy Nash,0.1384869255614337,0.1384869255542611
10,9,Evan Lysacek,0.27151726461923265,0.2715172646029333
10,9,Nicole Scherzinger,0.27105253222997594,0.27105253221370446
10,9,Erin Andrews,0.26401367473079396,0.264013674714945
10,9,Chad Ochocinco,0.1934165284199974,0.1934165284083865
10,10,Nicole Scherzinger,0.38905439323678886,0.38905439315502555
10,10,Erin Andrews,0.3440335034722867,0.3440335033999849
10,10,Evan Lysacek,0.2669121032909245,0.2669121032348305
11,1,Kurt Warner,0.09513713290716758,0.09513713290546617
11,1,Audrina Patridge,0.09126941764122243,0.09126941763959019
11,1,Michael Bolton,0.08763428524716575,0.08763428524559853
11,1,Rick Fox,0.08632387059892135,0.08632387059737756
11,1,Bristol Palin,0.08462332646756164,0.08462332646604827
11,1,Florence Henderson,0.08462332646756164,0.08462332646604827
11,1,Brandy,0.08191858425523219,0.08191858425376718
11,1,Kyle Massey,0.08191858425523219,0.08191858425376718
11,1,Jennifer Grey,0.077513297911543,0.07751329791015678
11,1,David Hasselhoff,0.07634605808279737,0.07634605808143202
11,1,Margaret Cho,0.07634605808279737,0.07634605808143202
11,1,The Situation,0.07634605808279737,0.07634605808143202
11,2,Bristol Palin,0.0999275562287478,0.09992755622679969
11,2,Kyle Massey,0.0999275562287478,0.09992755622679969
11,2,Brandy,0.09802359333395665,0.09802359333204566
11,2,Michael Bolton,0.09575122574437035,0.09575122574250367
11,2,Audrina Patridge,0.09540266935083357,0.09540266934897368
11,2,Florence Henderson,0.09293503819195931,0.09293503819014752
11,2,Rick Fox,0.0927569235129385,0.09275692351113018
11,2,Jennifer Grey,0.09087778247291936,0.09087778247114768
11,2,Kurt Warner,0.08603918465622368,0.08603918465454632
11,2,Margaret Cho,0.07417923513965148,0.07417923513820535
11,2,The Situation,0.07417923513965148,0.07417923513820535
11,3,Kyle Massey,0.11242194122527639,0.11242194122281896
11,3,Jennifer Grey,0.11058384378865933,0.11058384378624207
11,3,Brandy,0.1069129523645072,0.10691295236217017
11,3,Rick Fox,0.10605940043435,0.10605940043203164
11,3,Audrina Patridge,0.1054681421299941,0.10546814212768867
11,3,Bristol Palin,0.1038750363022537,0.10387503629998308
11,3,Florence Henderson,0.10121112880872093,0.10121112880650855
11,3,Kurt Warner,0.09814763512243851,0.09814763512029309
11,3,The Situation,0.08557226784810186,0.08557226784623133
11,3,Margaret Cho,0.06974765197569807,0.06974765197417346
11,4,Audrina Patridge,0.12324484834878725,0.12324484834567198
11,4,Rick Fox,0.12209212739146048,0.12209212738837434
11,4,Kyle Massey,0.12108914777420615,0.12108914777114536
11,4,Brandy,0.11714142566720032,0.11714142566423932
11,4,Florence Henderson,0.11603682820280747,0.1160368281998744
11,4,Kurt Warner,0.106871182175735,0.10687118217303361
11,4,Bristol Palin,0.10460768540491583,0.10460768540227165
11,4,Jennifer Grey,0.10193353731908826,0.10193353731651167
11,4,The Situation,0.08698321771579925,0.08698321771360057
11,5,Audrina Patridge,0.1418691571517207,0.14186915714769796
11,5,Jennifer Grey,0.13622095881108406,0.1362209588072215
11,5,Brandy,0.13423488192276073,0.13423488191895447
11,5,Kyle Massey,0.13092188804612528,0.13092188804241298
11,5,Rick Fox,0.12841305285253873,0.12841305284889756
11,5,Florence Henderson,0.12051631809556873,0.12051631809215146
11,5,Kurt Warner,0.11100328458706467,0.11100328458391714
11,5,Bristol Palin,0.09682045853313712,0.09682045853039176
11,6,Jennifer Grey,0.1690592540016588,0.1690592539963838
11,6,Audrina Patridge,0.1614268677682964,0.16142686776325954
11,6,Rick Fox,0.154576860392921,0.15457686038809787
11,6,Brandy,0.1429383774759944,0.1429383774715344
11,6,Kyle Massey,0.14078201810099417,0.14078201809660146
11,6,Kurt Warner,0.126368962710018,0.126368962706075
11,6,Bristol Palin,0.10484765955011718,0.10484765954684572
11,7,Jennifer Grey,0.20337037693131188,0.2033703769225095
11,7,Brandy,0.20111668916075126,0.20111668915204642
11,7,Rick Fox,0.19386253470075943,0.19386253469236858
11,7,Kurt Warner,0.1560617829685249,0.15606178296177017
11,7,Kyle Massey,0.14875864622556853,0.14875864621912988
11,7,Bristol Palin,0.09682997001308397,0.09682997000889293
11,8,Brandy,0.2629835933473271,0.2629835933332441
11,8,Jennifer Grey,0.25220377397617366,0.2522037739626679
11,8,Kyle Massey,0.20398979359085942,0.20398979357993557
11,8,Kurt Warner,0.16579688007535814,0.16579688006647955
11,8,Bristol Palin,0.1150259590102816,0.11502595900412185
11,9,Jennifer Grey,0.307724536995002,0.3077245369751905
11,9,Brandy,0.3063972614197476,0.30639726140002155
11,9,Kyle Massey,0.26017342868461646,0.2601734286678663
11,9,Bristol Palin,0.1257047729006339,0.12570477289254092
11,10,Jennifer Grey,0.6261846107536503,0.7978840652987071
11,10,Kyle Massey,0.3738153892463496,0.47631535065053876
11,10,Bristol Palin,0.0,-0.2741994162519934
12,1,Chris Jericho,0.09809494133067193,0.09809494132876323
12,1,Romeo,0.09809494133067193,0.09809494132876323
12,1,Chelsea Kane,0.09474436637505618,0.09474436637321268
12,1,Hines Ward,0.09474436637505618,0.09474436637321268
12,1,Kendra Wilkinson,0.09089951973722143,0.09089951973545274
12,1,Petra Nemcova,0.09089951973722143,0.09089951973545274
12,1,Wendy Williams,0.08834007205566448,0.08834007205394559
12,1,Kirstie Alley,0.08829466314869996,0.08829466314698196
12,1,Mike Catherwood,0.0879108953306814,0.08791089532897087
12,1,Sugar Ray Leonard,0.08451296930484287,0.08451296930319845
12,1,Ralph Macchio,0.08346374527421217,0.08346374527258817
12,2,Kirstie Alley,0.10208704574033313,0.10208704573830021
12,2,Chelsea Kane,0.10079569906995109,0.10079569906794389
12,2,Ralph Macchio,0.09853155311295304,0.09853155311099093
12,2,Chris Jericho,0.09728184524832706,0.09728184524638983
12,2,Hines Ward,0.09728184524832706,0.09728184524638983
12,2,Romeo,0.09728184524832706,0.09728184524638983
12,2,Kendra Wilkinson,0.09213716979843199,0.09213716979659722
12,2,Petra Nemcova,0.08899411630322139,0.08899411630144921
12,2,Mike Catherwood,0.07636165308106223,0.0763616530795416
12,2,Wendy Williams,0.07486134382583862,0.07486134382434786
12,2,Sugar Ray Leonard,0.07438588332322735,0.07438588332174606
12,3,Chris Jericho,0.10917673045607786,0.10917673045370256
12,3,Romeo,0.10901501252481392,0.10901501252244215
12,3,Ralph Macchio,0.10883443007265645,0.1088344300702886
12,3,Kendra Wilkinson,0.10807877652668914,0.10807877652433774
12,3,Chelsea Kane,0.10670420631258351,0.10670420631026202
12,3,Hines Ward,0.10541255877118848,0.10541255876889508
12,3,Petra Nemcova,0.10541255877118848,0.10541255876889508
12,3,Kirstie Alley,0.10364406956056656,0.10364406955831164
12,3,Sugar Ray Leonard,0.07337220363406834,0.07337220363247203
12,3,Wendy Williams,0.07034945337016724,0.07034945336863668
12,4,Hines Ward,0.12464997093049628,0.12464997092749024
12,4,Chris Jericho,0.12277568799937072,0.12277568799640988
12,4,Petra Nemcova,0.12156396573054737,0.12156396572761576
12,4,Chelsea Kane,0.11979560199834272,0.11979560199545375
12,4,Ralph Macchio,0.11877916894305941,0.11877916894019495
12,4,Romeo,0.118079316805227,0.11807931680237942
12,4,Kirstie Alley,0.10651824161935555,0.10651824161678677
12,4,Kendra Wilkinson,0.10613113619909575,0.10613113619653632
12,4,Sugar Ray Leonard,0.061706909774505214,0.0617069097730171
12,5,Chelsea Kane,0.1347743726247683,0.1347743726210976
12,5,Petra Nemcova,0.13307435369008405,0.13307435368645965
12,5,Chris Jericho,0.12957636287378357,0.12957636287025442
12,5,Ralph Macchio,0.12694287716976102,0.1269428771663036
12,5,Romeo,0.12456241544183096,0.12456241543843838
12,5,Hines Ward,0.12452825906478476,0.12452825906139312
12,5,Kendra Wilkinson,0.11385673571923907,0.11385673571613807
12,5,Kirstie Alley,0.11268462341574832,0.11268462341267925
12,6,Chelsea Kane,0.16201087592217037,0.16201087591704996
12,6,Romeo,0.15090522355462713,0.15090522354985772
12,6,Hines Ward,0.14661330492626434,0.14661330492163058
12,6,Chris Jericho,0.1455336397413783,0.14553363973677869
12,6,Kirstie Alley,0.13491070479282843,0.13491070478856454
12,6,Kendra Wilkinson,0.13191930529235038,0.13191930528818102
12,6,Ralph Macchio,0.128106945770381,0.12810694576633216
12,7,Chelsea Kane,0.18835867376107432,0.18835867375315238
12,7,Hines Ward,0.18835119582072707,0.18835119581280546
12,7,Ralph Macchio,0.16510316773724334,0.16510316773029948
12,7,Kendra Wilkinson,0.15943444989384778,0.15943444988714234
12,7,Romeo,0.15581004671048,0.15581004670392698
12,7,Kirstie Alley,0.14294246607662764,0.1429424660706158
12,8,Chelsea Kane,0.23893592110515058,0.23893592109332165
12,8,Hines Ward,0.2266620891331745,0.2266620891219532
12,8,Ralph Macchio,0.18031341487976613,0.1803134148708394
12,8,Kirstie Alley,0.17850894918827176,0.17850894917943436
12,8,Romeo,0.17557962569363703,0.17557962568494465
12,9,Chelsea Kane,0.29884907310524844,0.2988490730866425
12,9,Hines Ward,0.2855332198163908,0.28553321979861385
12,9,Kirstie Alley,0.21896951793187375,0.21896951791824099
12,9,Ralph Macchio,0.19664818914648693,0.19664818913424387
12,10,Chelsea Kane,0.4582305908325495,0.4582305907331355
12,10,Hines Ward,0.4537507662529015,0.45375076615445936
12,10,Kirstie Alley,0.0880186429145489,0.08801864289545308
13,1,Ricki Lake,0.08782328912997969,0.08782328912837951
13,1,Kristin Cavallari,0.08750374705785278,0.08750374705625844
13,1,Carson Kressley,0.08686466291359903,0.08686466291201632
13,1,Chaz Bono,0.08686466291359903,0.08686466291201632
13,1,Chynna Phillips,0.08542767898919545,0.08542767898763892
13,1,J.R. Martinez,0.08542767898919545,0.08542767898763892
13,1,Hope Solo,0.08419976273667525,0.08419976273514108
13,1,Nancy Grace,0.08414933908202027,0.08414933908048704
13,1,Rob Kardashian,0.08414933908202027,0.08414933908048704
13,1,David Arquette,0.08324113652029459,0.0832411365187779
13,1,Metta World Peace (Ron),0.07398611448943629,0.07398611448808823
13,1,Elisabetta Canalis,0.07036258809613183,0.0703625880948498
13,2,Nancy Grace,0.09950809965232604,0.09950809965037866
13,2,Kristin Cavallari,0.09927848051575405,0.09927848051381116
13,2,J.R. Martinez,0.0977510115574017,0.09775101155548871
13,2,Ricki Lake,0.09704632743635844,0.09704632743445923
13,2,Hope Solo,0.09488704604601046,0.09488704604415352
13,2,Chynna Phillips,0.09210357592634305,0.09210357592454058
13,2,Rob Kardashian,0.09129355106224368,0.09129355106045706
13,2,Elisabetta Canalis,0.08875226306212128,0.08875226306038439
13,2,Chaz Bono,0.08454452770000778,0.08454452769835323
13,2,David Arquette,0.0807883879171296,0.08078838791554856
13,2,Carson Kressley,0.0740467291243039,0.0740467291228548
13,3,Chynna Phillips,0.11028025190138258,0.11028025189900308
13,3,J.R. Martinez,0.11028025190138258,0.11028025189900308
13,3,Rob Kardashian,0.10895163404051297,0.10895163403816215
13,3,Kristin Cavallari,0.10701458299052945,0.1070145829882204
13,3,Ricki Lake,0.10606084261859289,0.10606084261630443
13,3,Hope Solo,0.10567260345419041,0.10567260345191033
13,3,David Arquette,0.0961414067068392,0.09614140670476477
13,3,Nancy Grace,0.09442002527446702,0.09442002527242974
13,3,Chaz Bono,0.08165323781403477,0.08165323781227296
13,3,Carson Kressley,0.0795251632980682,0.0795251632963523
13,4,Rob Kardashian,0.1295509195323726,0.12955091952916717
13,4,J.R. Martinez,0.12527615893309374,0.12527615892999405
13,4,Chynna Phillips,0.12126938535474818,0.12126938535174764
13,4,Hope Solo,0.11903359703967555,0.11903359703673033
13,4,Ricki Lake,0.11345544565721688,0.11345544565440968
13,4,Nancy Grace,0.10891140221071001,0.10891140220801523
13,4,David Arquette,0.10889831150536045,0.108898311502666
13,4,Chaz Bono,0.09270780403993913,0.09270780403764528
13,4,Carson Kressley,0.08089697572688338,0.08089697572488176
13,5,Rob Kardashian,0.15019533858744985,0.15019533858324408
13,5,Ricki Lake,0.13827538055325156,0.13827538054937957
13,5,Hope Solo,0.13760777157132528,0.13760777156747198
13,5,J.R. Martinez,0.13640545854864553,0.13640545854482589
13,5,David Arquette,0.1294455008847262,0.12944550088110146
13,5,Nancy Grace,0.12755312838632343,0.12755312838275168
13,5,Chaz Bono,0.09527378689057778,0.09527378688790991
13,5,Carson Kressley,0.08524363457770033,0.08524363457531334
13,6,Rob Kardashian,0.1633432669488258,0.16334326694352894
13,6,Ricki Lake,0.15514458323157762,0.1551445832265466
13,6,J.R. Martinez,0.15358730567850273,0.15358730567352222
13,6,Nancy Grace,0.14644110678670222,0.14644110678195343
13,6,David Arquette,0.14613735240428413,0.1461373523995452
13,6,Hope Solo,0.14004943872042583,0.14004943871588432
13,6,Chaz Bono,0.09529694622968168,0.0952969462265914
13,7,Rob Kardashian,0.19223036884161965,0.19223036883396596
13,7,Ricki Lake,0.18488010915190417,0.18488010914454314
13,7,J.R. Martinez,0.18241735646789042,0.18241735646062746
13,7,Hope Solo,0.1524809497415647,0.15248094973549364
13,7,Nancy Grace,0.14412648014608634,0.14412648014034793
13,7,David Arquette,0.1438647356509348,0.1438647356452068
13,8,Ricki Lake,0.23369675708131993,0.23369675706981882
13,8,J.R. Martinez,0.20845513343603875,0.20845513342577987
13,8,Rob Kardashian,0.20113735510960998,0.20113735509971123
13,8,Hope Solo,0.1962311158105728,0.19623111580091548
13,8,Nancy Grace,0.16047963856245853,0.1604796385545607
13,9,Ricki Lake,0.2819769960199568,0.28197699600354775
